,en,fa,enFreq
25637,sibiu,سیبیو,0.0000000677992307692307
25638,deschanel,دشانل,0.0000000677961538461538
25639,companhia,کمپانیا,0.0000000677930769230769
25640,tiree,تایری,0.000000067766923076923
25641,supercell,سوپرسل,0.0000000677215384615384
25642,maranello,مارانلو,0.0000000677176923076923
25643,chiemsee,شیمزی,0.0000000677161538461538
25644,imad,عماد,0.0000000676984615384615
25645,kraken,کراکن,0.0000000676723076923076
25646,tuareg,طوارق,0.0000000676561538461538
25647,veyron,ویرون,0.0000000676476923076923
25648,serling,سرلینگ,0.0000000675976923076923
25649,stromboli,استرومبولی,0.0000000675876923076923
25650,craton,کراتون,0.0000000675607692307692
25651,trelleborg,ترلبورگ,0.0000000675576923076923
25652,justina,جاستینا,0.0000000675515384615384
25653,grossmann,گروسمن,0.000000067536923076923
25654,mantegna,مانتگنا,0.0000000675338461538461
25655,savas,ساواش,0.0000000675330769230769
25656,matsu,ماتسو,0.0000000675
25657,maddalena,مادالنا,0.0000000674984615384615
25658,cinematheque,فیلمخانه,0.000000067476923076923
25659,eckart,اکارت,0.00000006746
25660,vlado,ولادو,0.0000000674515384615384
25661,bucklin,بوکلین,0.0000000674315384615384
25662,heifetz,هایفتز,0.0000000674238461538461
25663,shivaji,شیواجی,0.0000000674146153846153
25664,hickox,هیکوکس,0.0000000674023076923076
25665,bodhisattvas,بودائیان,0.0000000673692307692307
25666,downton,دانتون,0.0000000673661538461538
25667,sungai,سونگای,0.0000000673638461538461
25668,palance,پالانس,0.0000000673530769230769
25669,universum,ufa,0.0000000673415384615384
25670,rosier,روزیر,0.0000000673392307692307
25671,dhoni,دویی,0.0000000673246153846153
25672,liberec,لیبرتس,0.0000000673215384615384
25673,rhyolite,ریولیت,0.0000000673161538461538
25674,cascada,کسکادا,0.0000000672907692307692
25675,sampdoria,سمپدوریا,0.0000000672792307692307
25676,herzl,هرتسل,0.0000000672684615384615
25677,lamarck,لامارک,0.0000000672430769230769
25678,meudon,مودون,0.0000000672392307692307
25679,leszek,لشک,0.0000000672284615384615
25680,demaria,دماریا,0.0000000672230769230769
25681,janez,یانز,0.00000006722
25682,boger,بوگر,0.0000000672007692307692
25683,druze,دروز,0.0000000671846153846153
25684,perovskite,پروسکایت,0.0000000671792307692307
25685,binoche,بینوش,0.0000000671553846153846
25686,fatih,فاتح,0.0000000671284615384615
25687,vasant,وسنت,0.0000000671030769230769
25688,malena,مالنا,0.0000000670853846153846
25689,mochi,موچی,0.0000000670846153846153
25690,septimus,سپتیموس,0.0000000670830769230769
25691,albinoni,آلبینونی,0.000000067046923076923
25692,gari,گاری,0.0000000670215384615384
25693,shintaro,شینتارو,0.0000000670015384615384
25694,egoyan,اگویان,0.0000000669984615384615
25695,ramanathan,راماناتان,0.0000000669884615384615
25696,gyan,ژیان,0.0000000669746153846153
25697,yamanashi,یاماناشی,0.0000000669615384615384
25698,gambon,گمبون,0.0000000669246153846153
25699,domitian,دومیتیان,0.0000000669084615384615
25700,pursuer,پورسور,0.0000000668923076923076
25701,hyperinflation,ابرتورم,0.00000006689
25702,poulain,پولن,0.0000000668884615384615
25703,kuznetsova,کوزنتسووا,0.0000000668653846153846
25704,councilmen,مستشاران,0.0000000668338461538461
25705,hanif,حنیف,0.0000000668246153846153
25706,fassbinder,فاسبیندر,0.0000000668207692307692
25707,orris,اوریس,0.00000006681
25708,mimas,میماس,0.000000066806923076923
25709,tapir,تاپیر,0.0000000667761538461538
25710,frankland,فرانکلند,0.0000000667315384615384
25711,bedridden,بستری,0.0000000667276923076923
25712,attar,عطار,0.0000000667146153846153
25713,samad,صمد,0.00000006669
25714,fabienne,فابیان,0.0000000666753846153846
25715,manzoni,مانزونی,0.0000000666607692307692
25716,selfridges,سلفریجز,0.0000000666546153846153
25717,anette,انت,0.0000000666530769230769
25718,gide,ژید,0.0000000666415384615384
25719,wachusett,واچاست,0.0000000666146153846153
25720,manticore,مانتیکور,0.00000006657
25721,parsec,پارسک,0.0000000665661538461538
25722,ilyich,ایلیچ,0.0000000665623076923076
25723,merkin,مرکین,0.0000000665615384615384
25724,yamuna,جمنا,0.0000000665476923076923
25725,seon,سئون,0.0000000665153846153846
25726,pomorie,burgas,0.0000000665146153846153
25727,reichenbach,رایشنباخ,0.0000000665046153846153
25728,condorcet,کوندورسه,0.0000000664892307692307
25729,biagio,بیاجو,0.0000000664723076923076
25730,tantalus,تانتالوس,0.0000000664646153846153
25731,wako,واکو,0.0000000664630769230769
25732,arius,هریرود,0.0000000664384615384615
25733,dravidian,دراویدی,0.000000066436923076923
25734,yukihiro,یوکیهیرو,0.0000000664307692307692
25735,arsenate,آرسنات,0.0000000664153846153846
25736,sokal,سوکال,0.0000000664138461538461
25737,viareggio,ویارجو,0.0000000664115384615384
25738,silesian,سیلسیان,0.0000000663730769230769
25739,cambrai,کمبره,0.0000000663730769230769
25740,biscay,بیسکای,0.0000000663653846153846
25741,pahlavi,پهلوی,0.0000000663561538461538
25742,preventer,بازدارنده,0.0000000663461538461538
25743,hakone,هاکونه,0.000000066336923076923
25744,poros,پوروس,0.0000000663353846153846
25745,olea,الئا,0.0000000663138461538461
25746,poussin,پوسن,0.0000000663115384615384
25747,salieri,سالیری,0.0000000663061538461538
25748,carstens,کارستنس,0.0000000662992307692307
25749,tamaulipas,تامائولیپاس,0.0000000662984615384615
25750,tinbergen,تینبرگن,0.0000000662953846153846
25751,puncher,پانچر,0.0000000662938461538461
25752,silat,سیلات,0.0000000662915384615384
25753,eleonora,الئونورا,0.0000000662707692307692
25754,rajon,ریجان,0.0000000662584615384615
25755,monge,مونژ,0.0000000662553846153846
25756,tuscumbia,تاسکامبیا,0.0000000662507692307692
25757,drummondville,درامندویل,0.000000066236923076923
25758,headscarf,روسری,0.0000000662038461538461
25759,carbonell,کاربونل,0.000000066186923076923
25760,blackett,بلاکت,0.000000066186923076923
25761,branigan,برانیگن,0.0000000661684615384615
25762,isoprene,ایزوپرن,0.0000000661323076923076
25763,zeroth,صفرم,0.000000066116923076923
25764,abramovich,آبراموویچ,0.000000066106923076923
25765,bakhtin,باختین,0.0000000661023076923077
25766,brillouin,بریلوئن,0.0000000660930769230769
25767,disheveled,نامرتب,0.0000000660715384615384
25768,lactone,لاکتون,0.000000066056923076923
25769,arpeggio,آرپژ,0.0000000660523076923076
25770,abyssal,مغاکی,0.0000000660430769230769
25771,radin,رادین,0.0000000660384615384615
25772,hiei,هیئی,0.0000000660384615384615
25773,sartori,سارتوری,0.0000000660330769230769
25774,gilby,گیلبی,0.0000000660107692307692
25775,homesickness,غربت,0.0000000659930769230769
25776,hussy,جسور,0.0000000659807692307692
25777,stoicism,رواقیون,0.000000065976923076923
25778,achillea,بومادران,0.0000000659761538461538
25779,triana,تریانا,0.0000000659623076923077
25780,spartak,اسپارتاک,0.0000000659592307692307
25781,isakson,ایزاکسون,0.00000006595
25782,brigitta,بریجیتا,0.00000006593
25783,haffner,هافنر,0.0000000659130769230769
25784,essaouira,صویره,0.0000000658930769230769
25785,tachibana,تاچیبانا,0.0000000658615384615384
25786,transkei,ترانسکی,0.0000000658530769230769
25787,pasolini,پازولینی,0.0000000658323076923077
25788,devours,بخورد,0.0000000658284615384615
25789,takahiro,تاکاهیرو,0.0000000658276923076923
25790,kivu,کیوو,0.00000006582
25791,elizondo,الیزوندو,0.0000000658123076923077
25792,villar,بییار,0.00000006581
25793,foggia,فوجیا,0.00000006581
25794,nagarjuna,حکیمان,0.0000000658007692307692
25795,azuma,آزوما,0.0000000657592307692307
25796,barbarity,وحشیگری,0.0000000657553846153846
25797,crudup,کروداپ,0.0000000657284615384615
25798,charlatan,شارلاتان,0.000000065726923076923
25799,permanganate,پرمنگنات,0.0000000657153846153846
25800,nisqually,نیسکوالی,0.0000000657007692307692
25801,ajanta,آجانتا,0.0000000656615384615384
25802,masashi,ماساشی,0.0000000656546153846153
25803,eurydice,ائورودیکه,0.0000000656353846153846
25804,glycoside,گلیکوزید,0.0000000656238461538461
25805,nootka,نوتکا,0.0000000656138461538461
25806,baidu,بایدو,0.0000000655953846153846
25807,calabro,کالابرو,0.0000000655792307692307
25808,verba,وربا,0.0000000655623076923076
25809,phaedra,فدرا,0.0000000655538461538461
25810,cavemen,غارنشین,0.000000065546923076923
25811,ayub,ایوب,0.0000000655161538461538
25812,arrigo,آریگو,0.0000000654930769230769
25813,dayal,دایال,0.0000000654830769230769
25814,tahrir,تحریر,0.00000006547
25815,mankiw,منکیو,0.0000000654430769230769
25816,sorrentino,سورنتینو,0.0000000654423076923076
25817,gruffudd,گریفید,0.000000065416923076923
25818,kanai,کانای,0.0000000654161538461538
25819,loper,لوپر,0.0000000654130769230769
25820,oldboy,اولدبوی,0.000000065406923076923
25821,guilherme,گیلرمو,0.000000065346923076923
25822,doman,دومن,0.00000006534
25823,talal,طلال,0.0000000653376923076923
25824,pardubice,پاردوبیتسه,0.0000000652930769230769
25825,hecuba,هکابه,0.0000000652892307692307
25826,barbiturate,باربیتورات,0.0000000652892307692307
25827,heparan,هپاران,0.0000000652830769230769
25828,vales,ولس,0.000000065206923076923
25829,devika,دویکا,0.0000000651884615384615
25830,hadamard,آدامار,0.0000000651715384615384
25831,nadim,ندیم,0.0000000651307692307692
25832,isengard,آیزنگارد,0.0000000651176923076923
25833,escolar,اسکولار,0.00000006509
25834,acromegaly,آکرومگالی,0.0000000650615384615384
25835,raheem,رحیم,0.00000006506
25836,popolo,پوپولو,0.0000000649984615384615
25837,ladino,لادینو,0.0000000649546153846153
25838,sinise,سینایس,0.0000000649530769230769
25839,sakaguchi,ساکاگوچی,0.0000000649484615384615
25840,aji,آجی,0.00000006491
25841,berggren,برگرن,0.0000000649015384615384
25842,isar,ایزار,0.0000000648884615384615
25843,cahen,کائن,0.0000000648638461538461
25844,roentgen,رونتگن,0.00000006486
25845,varus,واروس,0.0000000648338461538461
25846,aerogel,هواژل,0.0000000648246153846153
25847,shogi,شوگی,0.0000000648238461538461
25848,deferens,وابران,0.0000000648107692307692
25849,iram,ارم,0.0000000647361538461538
25850,wyck,وایک,0.00000006471
25851,shinobu,شینوبو,0.0000000647038461538461
25852,masur,ماسور,0.0000000646892307692307
25853,yaroslavl,یاروسلاول,0.0000000646746153846153
25854,yudhoyono,یودهویونو,0.0000000646553846153846
25855,bertil,برتیل,0.00000006465
25856,mihail,میهایل,0.0000000646484615384615
25857,mirabeau,میرابو,0.0000000646323076923077
25858,borowski,بوروفسکی,0.0000000646092307692307
25859,chaya,هایا,0.0000000645853846153846
25860,castalia,کاستلین,0.0000000645853846153846
25861,masamune,ماسامونه,0.0000000645838461538461
25862,gopi,گوپی,0.00000006457
25863,durance,دورانس,0.0000000645538461538461
25864,secretin,سکرتین,0.0000000645223076923076
25865,sousse,سوسه,0.0000000645215384615384
25866,loughran,لاوران,0.0000000644946153846153
25867,extraversion,برونگرایی,0.0000000644892307692307
25868,pyroxene,پیروکسن,0.00000006445
25869,mangal,منگل,0.0000000644453846153846
25870,serpico,سرپیکو,0.00000006443
25871,cyperaceae,جگنیان,0.0000000644115384615384
25872,meco,مکو,0.0000000644084615384615
25873,sunda,سوندا,0.0000000643730769230769
25874,alleman,المان,0.0000000643438461538461
25875,panthera,pardus,0.000000064336923076923
25876,reacher,ریچر,0.0000000643176923076923
25877,alkane,آلکان,0.0000000642930769230769
25878,sonu,سنو,0.0000000642761538461538
25879,moksha,موکشا,0.0000000642630769230769
25880,guernica,گرنیکا,0.0000000642630769230769
25881,enel,انل,0.0000000642376923076923
25882,semolina,سمولینا,0.0000000642315384615384
25883,finiteness,تناهی,0.00000006422
25884,festuca,فستوک,0.0000000642123076923077
25885,inuktitut,اینوکتیتوت,0.00000006421
25886,goyer,گویر,0.0000000642038461538461
25887,damiani,دامیانی,0.000000064176923076923
25888,gellert,گلرت,0.0000000641730769230769
25889,chacha,چوچو,0.000000064126923076923
25890,rumiko,رومیکو,0.0000000641115384615384
25891,rauschenberg,راشنبرگ,0.0000000640992307692307
25892,lud,لود,0.0000000640984615384615
25893,roundtree,راوندتری,0.0000000640838461538461
25894,solna,سلنا,0.0000000640792307692307
25895,saldana,سالدانا,0.0000000640761538461538
25896,timmer,تیمر,0.0000000640753846153846
25897,mottos,شعارهای,0.0000000640376923076923
25898,kaleb,کلیب,0.0000000640246153846153
25899,amol,آمل,0.0000000639884615384615
25900,danton,دانتون,0.00000006398
25901,chazz,چاز,0.0000000639761538461538
25902,rania,رانیا,0.00000006397
25903,smolensk,اسمالنسک,0.0000000639346153846153
25904,pigott,پیگوت,0.0000000639176923076923
25905,menuhin,منوهین,0.0000000638961538461538
25906,carondelet,کاروندلت,0.0000000638876923076923
25907,yamasaki,یاماساکی,0.0000000638792307692307
25908,molinos,ملینس,0.0000000638784615384615
25909,djerba,جربه,0.0000000638430769230769
25910,rasul,رسول,0.0000000638230769230769
25911,gnomon,شرعیات,0.0000000638115384615384
25912,cimino,چیمینو,0.0000000638092307692307
25913,taoyuan,تائویوان,0.0000000638061538461538
25914,deadpool,ددپول,0.0000000637892307692307
25915,paleocene,پالئوسن,0.0000000637861538461538
25916,theda,ثیدا,0.0000000636930769230769
25917,gustin,گاستین,0.0000000636915384615384
25918,ekonomi,اکونومی,0.0000000636715384615384
25919,frederico,فردریکو,0.0000000636576923076923
25920,zanetti,زانتی,0.0000000636446153846153
25921,shawinigan,شاوینیگان,0.0000000636384615384615
25922,minho,مینو,0.0000000636176923076923
25923,skeena,اسکینا,0.000000063616923076923
25924,benigni,بنینی,0.0000000636161538461538
25925,shoeshine,واکسی,0.0000000635653846153846
25926,libation,ساغرریزی,0.00000006351
25927,pocomoke,پوکوموک,0.0000000634976923076923
25928,blatter,بلاتر,0.0000000634823076923076
25929,multics,مولتیکس,0.0000000634707692307692
25930,asaf,آساف,0.0000000634446153846153
25931,schweiger,شوایگر,0.0000000634223076923076
25932,governorates,استانهای,0.0000000634107692307692
25933,dawood,داود,0.0000000633907692307692
25934,anupam,انوپم,0.0000000633884615384615
25935,chorea,رقصاک,0.0000000633623076923076
25936,calatrava,کالاتراوا,0.0000000633607692307692
25937,geng,گینگ,0.0000000633576923076923
25938,lavrov,لاوروف,0.0000000633476923076923
25939,antonioni,آنتونیونی,0.0000000633053846153846
